objid,specobjid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,plate,mjd,fiberid,petroRad_u,petroRad_g,petroRad_i,petroRad_r,petroRad_z,petroFlux_u,petroFlux_g,petroFlux_i,petroFlux_r,petroFlux_z,petroR50_u,petroR50_g,petroR50_i,petroR50_r,petroR50_z,psfMag_u,psfMag_r,psfMag_g,psfMag_i,psfMag_z,expAB_u,expAB_g,expAB_r,expAB_i,expAB_z,redshift,class,u_g,g_r,r_i,i_z
1.24e+18,8.7e+17,158.1534773,63.2100147,19.38156,18.16467,17.87294,17.69869,17.52722,1302.0,301.0,5.0,298.0,773.0,52376.0,385.0,7.096612,6.459386,5.759265,5.893598,6.231148,19.5013,54.87052,75.98061,65.89671,86.09019,2.990589,2.918856,2.550224,2.627065,2.375916,21.14255,19.97776,20.15375,19.79598,19.46398,0.3501097,0.3180077,0.3127834,0.313347,0.3519322,0.0409545,GALAXY,1.2168899999999994,0.29173000000000116,0.17425000000000068,0.17146999999999935
1.24e+18,3.75e+17,184.2883761,-2.526004268,17.47462,15.83811,15.04971,14.62749,14.311,1140.0,301.0,3.0,209.0,333.0,52313.0,436.0,8.225845,8.252386,7.90085,8.040138,7.60078,94.74902,393.3908,1148.694,781.9282,1465.47,3.865529,3.790303,3.528505,3.614392,3.385941,19.77377,17.16392,17.97987,16.83055,16.41737,0.5022452,0.5375435,0.5333932,0.5325013,0.5696827,0.06890301,GALAXY,1.6365100000000012,0.7884000000000011,0.4222199999999994,0.31648999999999994
1.24e+18,4.1e+17,245.6912055,1.243758422,19.28122,17.97229,17.63551,17.44405,17.41145,745.0,301.0,6.0,581.0,364.0,52000.0,333.0,2.968387,16.0282,11.69578,13.14721,9.764273,23.82634,72.24669,70.63305,81.12797,-0.1063096,7.773008,7.116127,4.036048,5.511948,-9999.0,22.22679,20.90816,21.28241,20.5639,20.04138,0.4891909,0.3564576,0.378073,0.4328373,0.5762038,0.02442459,GALAXY,1.3089300000000001,0.33678000000000097,0.1914599999999993,0.03260000000000218
1.24e+18,8.08e+17,333.1317588,-9.010384735,17.17831,15.26069,14.33212,13.89378,13.58342,1659.0,301.0,2.0,187.0,718.0,52206.0,47.0,23.24132,12.6329,13.66355,12.46637,11.35841,132.7758,718.2233,2580.543,1688.095,3188.875,5.880141,5.148135,5.47484,5.176493,4.744747,19.22878,16.54077,17.38585,16.17912,15.79066,0.6867006,0.7010538,0.7115662,0.6926573,0.7104509,0.07001337,GALAXY,1.9176199999999994,0.9285700000000006,0.4383400000000002,0.3103599999999993
1.24e+18,8.4e+17,351.5659953,15.72201456,17.67748,16.37133,15.89992,15.53243,15.33065,1739.0,301.0,6.0,248.0,746.0,52238.0,366.0,12.66532,12.29779,12.01836,11.96384,10.99291,89.91389,298.5927,597.7095,428.2805,659.0015,5.869851,6.014838,5.594743,5.563705,4.986694,21.16417,19.05111,19.71419,18.62868,18.36574,0.486638,0.5115178,0.5186166,0.5211766,0.5598121,0.04348754,GALAXY,1.3061499999999988,0.47141000000000055,0.3674900000000001,0.2017799999999994
1.24e+18,5.61e+17,212.5975308,65.89268428,18.43914,17.42656,17.18,16.98919,16.85274,1350.0,301.0,6.0,442.0,498.0,51984.0,566.0,3.77668,3.866818,3.855334,3.800539,4.331638,42.53906,107.2505,162.2249,135.4521,186.0485,1.912005,1.956124,1.896334,1.90699,1.954212,19.49185,18.41957,18.53073,18.31661,18.11738,0.6811795,0.7178931,0.6935602,0.6813678,0.7060221,0.04524966,GALAXY,1.0125799999999998,0.24655999999999878,0.19080999999999904,0.13644999999999996
1.24e+18,5.75e+17,170.8769219,1.784888655,18.87784,17.14673,16.35044,15.97719,15.65964,1462.0,301.0,2.0,304.0,511.0,52636.0,63.0,6.185492,5.587404,5.192547,5.352189,4.853359,32.81031,147.2937,433.1554,304.42,559.1741,2.879304,2.70527,2.614014,2.620585,2.589046,20.40641,18.13054,18.64987,17.8238,17.31144,0.7401003,0.9586139,0.9463975,0.9430459,0.9539962,0.039908,GALAXY,1.7311099999999975,0.7962900000000026,0.37324999999999875,0.31755000000000067
1.24e+18,5.73e+17,166.8331926,2.887644707,17.98495,16.07829,15.23377,14.80935,14.49003,1462.0,301.0,5.0,277.0,509.0,52374.0,393.0,12.76389,6.682339,6.375189,6.536752,6.417134,63.70585,326.9885,1031.175,694.9324,1368.947,3.64567,3.206159,3.039919,2.975912,3.001942,19.59893,16.92496,17.66347,16.56279,16.20159,0.8701844,0.7932861,0.7734226,0.8310737,0.8526112,0.0395501,GALAXY,1.9066600000000022,0.8445199999999993,0.4244199999999996,0.3193199999999994
1.24e+18,4.98e+17,125.6665199,51.10783762,18.7186,17.38876,16.75276,16.40385,16.19164,1350.0,301.0,4.0,151.0,442.0,51882.0,496.0,7.21814,8.958385,8.734132,8.991964,8.882587,34.31089,103.5908,249.9169,192.2592,299.8963,4.294219,4.262216,4.014633,4.256157,3.995767,21.40791,19.31838,19.87992,18.90405,18.76525,0.7987,0.8419748,0.8450059,0.84295,0.7680817,0.1134252,GALAXY,1.3298399999999972,0.6360000000000028,0.34891000000000005,0.2122099999999989
1.24e+18,5e+17,128.4059209,53.22806494,18.78444,17.05339,16.13845,15.63358,15.19448,1350.0,301.0,4.0,169.0,444.0,51883.0,482.0,12.63358,12.16621,9.216593,10.56785,7.555239,40.24799,182.2715,581.1365,394.1908,759.6812,5.814376,5.286533,4.201782,4.650771,3.662436,21.1621,18.52857,19.25204,17.97695,17.46696,0.2654291,0.2913188,0.3145225,0.3217032,0.281176,0.02994576,GALAXY,1.7310499999999998,0.9149400000000014,0.5048699999999986,0.4390999999999998
1.24e+18,4.91e+17,118.7080744,44.45732188,19.41003,17.92313,17.03079,16.59962,16.28686,1350.0,301.0,4.0,97.0,436.0,51883.0,228.0,9.377737,3.66102,3.452621,3.468364,3.077131,16.18544,63.54873,206.4129,138.4258,262.3044,1.65881,1.71234,1.616737,1.600739,1.483431,20.55948,18.1816,19.07753,17.7403,17.47412,0.9805157,0.9197887,0.9790779,0.9646783,0.8732167,0.1304479,GALAXY,1.4868999999999986,0.8923400000000008,0.43116999999999805,0.3127600000000008
1.24e+18,3.74e+17,183.2459185,-2.866175367,18.76557,17.73477,17.33536,17.11369,17.00462,1231.0,301.0,3.0,93.0,332.0,52367.0,112.0,9.762106,11.26345,10.10706,11.27734,9.387815,22.9553,82.35139,131.5354,109.6151,129.6906,4.043932,5.227183,4.601477,4.79481,4.155565,21.20737,19.95573,20.31838,19.89868,19.66954,0.4792286,0.5324637,0.5477724,0.5571715,0.557991,0.03386421,GALAXY,1.0307999999999993,0.3994099999999996,0.22167000000000314,0.10906999999999911
1.24e+18,5.59e+17,197.6422021,65.93100172,18.1725,16.93116,16.36901,16.02434,15.81365,1412.0,301.0,1.0,203.0,496.0,51988.0,305.0,2.867617,3.536084,3.724205,3.771903,3.748154,43.5091,148.6557,343.6141,253.6523,431.209,1.524251,1.661331,1.700267,1.745902,1.691317,19.11559,17.49067,18.09268,17.16451,17.08355,0.9297123,0.9732656,0.9847237,0.9680884,0.9663545,0.05355615,GALAXY,1.241340000000001,0.562149999999999,0.3446700000000007,0.21068999999999782
1.24e+18,4.83e+17,26.90687174,14.00642597,18.94079,17.66844,16.97301,16.5657,16.32763,1035.0,301.0,4.0,139.0,429.0,51820.0,519.0,5.761743,5.363002,5.373291,5.557026,4.926017,27.26517,85.92108,230.4983,161.6815,266.133,2.68559,2.589805,2.487792,2.610411,2.313264,20.51929,18.53259,19.42078,18.23598,18.02075,0.7460372,0.740543,0.768056,0.7724144,0.8194064,0.1163595,GALAXY,1.2723499999999994,0.6954300000000018,0.40730999999999895,0.23807000000000045
1.24e+18,3.37e+17,205.6503963,-0.628361675,19.46207,17.81834,17.01301,16.617,16.31902,752.0,301.0,2.0,415.0,299.0,51671.0,103.0,5.393763,4.485291,4.416288,4.445431,4.439009,21.04659,82.87619,243.8861,169.2957,306.72,2.575988,2.282322,2.179327,2.183294,2.087791,21.14007,18.52425,19.34187,18.14221,17.83352,0.7290446,0.7932556,0.8210153,0.8163452,0.7791603,0.07104074,GALAXY,1.6437300000000015,0.8053299999999979,0.3960100000000004,0.2979800000000026
1.24e+18,3.98e+17,255.9517618,58.94423197,19.29181,17.54859,16.67979,16.27651,15.96307,1336.0,301.0,1.0,49.0,353.0,51703.0,268.0,11.01826,4.074051,3.893578,3.915692,3.68557,18.51852,85.28808,268.3827,187.6327,358.1989,2.033067,1.909084,1.794233,1.830669,1.756027,20.29692,17.78494,18.65177,17.36427,17.16406,0.8831261,0.7697203,0.7598299,0.7906553,0.7567272,0.06298564,GALAXY,1.7432200000000009,0.8688000000000002,0.4032800000000023,0.31343999999999816
1.24e+18,6.94e+17,235.2414055,53.22568608,18.54982,17.22489,16.56384,16.18496,15.95753,1345.0,301.0,2.0,545.0,616.0,52442.0,126.0,12.78386,11.04755,9.291225,9.911359,8.675158,51.7806,143.0224,322.484,238.8574,380.238,5.742859,4.951146,4.219034,4.455244,3.93576,21.39095,19.04599,20.07906,18.7161,18.46408,0.3818516,0.3539079,0.3694782,0.373858,0.3765795,0.07925701,GALAXY,1.324930000000002,0.6610499999999995,0.3788799999999988,0.22743000000000002
1.24e+18,3.68e+17,173.1251552,-1.381500695,18.28909,17.35193,17.09117,16.87957,16.7878,1140.0,301.0,6.0,135.0,327.0,52294.0,377.0,2.520874,3.655591,3.805109,4.077742,4.010778,38.86806,99.09241,157.5101,130.9133,154.556,1.407128,1.693661,1.73878,1.767607,1.666645,19.38334,18.29749,18.42954,18.08312,17.87852,0.3395028,0.3851847,0.3738659,0.3819791,0.3660272,0.0478336,GALAXY,0.9371600000000022,0.26075999999999766,0.21160000000000068,0.09177000000000035
1.24e+18,4.92e+17,119.2855933,42.34018175,19.11186,17.94752,17.4763,17.22366,17.07596,1331.0,301.0,5.0,104.0,437.0,51876.0,266.0,8.314849,9.155417,9.156268,8.763278,7.389347,27.46499,73.46257,141.3893,119.5253,147.3491,4.443895,4.301596,4.062428,4.485596,3.732125,21.54425,20.18735,20.42565,19.96367,19.71486,0.5382059,0.4739203,0.4731623,0.4701603,0.4671466,0.03157141,GALAXY,1.1643399999999993,0.4712200000000024,0.25263999999999953,0.1477000000000004
1.24e+18,2.01e+18,127.920587,54.17454537,19.40177,17.2723,16.17942,15.71235,15.33444,1350.0,301.0,6.0,173.0,1782.0,53299.0,21.0,4.963606,7.021283,6.712096,6.600718,6.037049,14.35793,121.6508,498.8849,324.7286,676.61,2.258669,2.898221,2.767488,2.748933,2.656672,20.6778,17.61494,18.64001,17.13396,16.69156,0.7817902,0.8833851,0.8863888,0.8846934,0.9664286,0.1145722,GALAXY,2.1294699999999978,1.092880000000001,0.46706999999999965,0.37790999999999997
1.24e+18,3.33e+17,199.5580046,0.219318074,18.5531,17.289,16.9834,16.75325,16.65735,1334.0,301.0,4.0,19.0,296.0,51984.0,341.0,4.95743,5.848608,5.857785,5.986432,5.328664,27.37811,122.894,198.2982,163.2024,197.2724,2.116519,2.813367,2.751122,2.795805,2.585258,20.32213,19.09094,19.28242,18.89705,18.64821,0.2529511,0.3028482,0.3106793,0.3207479,0.2770458,0.03205812,GALAXY,1.2640999999999991,0.30560000000000187,0.2301499999999983,0.09590000000000032
1.24e+18,4.9e+17,119.7284776,41.06151363,19.33613,18.21372,17.66827,17.303,17.10014,1345.0,301.0,2.0,73.0,435.0,51882.0,582.0,4.062717,3.66617,3.493147,3.521735,3.389343,19.62284,52.82613,115.8872,85.23363,127.6538,1.933016,1.790555,1.712715,1.733999,1.52551,20.41611,18.843,19.44486,18.49922,18.27909,0.6932127,0.6962036,0.6625592,0.6916711,0.7466018,0.07200318,GALAXY,1.1224100000000021,0.5454499999999989,0.3652699999999989,0.20286000000000115
1.24e+18,4.56e+18,197.212436,0.405354395,18.98945,17.06368,16.07585,15.62688,15.28687,745.0,301.0,4.0,257.0,4052.0,55600.0,860.0,4.549317,6.830894,6.234539,6.608729,6.229107,18.37436,139.0212,489.3731,331.9531,646.1812,2.089874,2.942421,2.692913,2.765161,2.551004,20.56547,17.84147,18.7725,17.37104,16.92884,0.8143323,0.9285079,0.9929133,0.9550281,0.97316,0.09608532,GALAXY,1.92577,0.9878300000000024,0.4489699999999992,0.3400099999999995
1.24e+18,7.27e+17,351.1925375,-9.212611996,19.11287,17.71048,17.0136,16.65434,16.40637,1729.0,301.0,5.0,25.0,646.0,52523.0,348.0,7.14156,7.317905,6.97509,6.843243,6.277528,26.97496,81.27979,199.8526,147.9581,221.6532,3.959531,3.654278,3.372526,3.467849,3.103707,21.48191,19.511,20.16633,19.19427,18.65823,0.7998993,0.7692219,0.7171105,0.7193609,0.6662102,0.0844269,GALAXY,1.4023900000000005,0.6968800000000002,0.359259999999999,0.24797000000000224
1.24e+18,3.21e+17,179.8847217,-0.996055449,19.07106,17.63565,16.94109,16.54484,16.25972,756.0,301.0,1.0,428.0,285.0,51930.0,89.0,4.96314,5.334013,5.27608,5.511112,5.414345,27.98023,93.82282,247.2755,176.5365,317.2274,2.750361,2.534806,2.431575,2.478647,2.476569,20.92529,18.67752,19.4126,18.16896,17.83956,0.6499576,0.5564916,0.6081943,0.6219648,0.5892466,0.07465415,GALAXY,1.435410000000001,0.6945599999999992,0.39624999999999844,0.28511999999999915
1.24e+18,7.29e+17,353.8452573,-10.65216918,18.60162,17.69965,17.42992,17.1815,17.12472,1666.0,301.0,2.0,151.0,647.0,52553.0,258.0,3.8041,3.560864,3.420722,3.625127,3.293977,37.28063,84.97799,134.9962,110.3636,136.6394,1.834519,1.726089,1.670032,1.733039,1.63519,19.36056,18.42629,18.62309,18.27658,18.12495,0.6779816,0.7232602,0.7177554,0.7358084,0.6980643,0.08808603,GALAXY,0.9019700000000022,0.26972999999999914,0.24841999999999942,0.05677999999999983
1.24e+18,4.98e+17,127.1434365,50.29421067,18.22446,16.26577,15.2986,14.8337,14.48458,1411.0,301.0,1.0,26.0,442.0,51882.0,17.0,17.2193,14.12825,14.39148,12.95281,10.88099,68.48801,326.4839,1221.973,769.0999,1521.54,7.354427,5.252208,5.354622,4.956601,4.459217,20.0776,17.23052,18.15059,16.81481,16.429,0.7718344,0.9644956,0.8638921,0.840162,0.8818765,0.07843036,GALAXY,1.9586900000000007,0.9671699999999994,0.4649000000000001,0.349120000000001
1.24e+18,8.36e+17,344.3349709,14.36609283,18.44165,16.8978,16.09038,15.70011,15.40347,1739.0,301.0,4.0,201.0,742.0,52263.0,344.0,9.875643,9.845066,9.446403,10.00074,9.041338,39.96336,135.9234,351.2881,267.4454,409.1747,5.231813,4.901101,4.340925,4.736849,3.942609,21.32645,18.80666,19.66377,18.45035,18.0693,0.9160581,0.9383889,0.9147608,0.9161028,0.8853578,0.08152904,GALAXY,1.543849999999999,0.8074200000000005,0.39026999999999923,0.29664
1.24e+18,3.03e+17,151.6641789,0.90797889,18.13274,16.95792,16.38145,16.06832,15.88377,1462.0,301.0,1.0,175.0,269.0,51910.0,612.0,8.257953,8.474855,9.399862,8.901021,8.299281,29.68628,113.7549,278.9861,199.8245,289.0221,3.057786,3.999876,4.266379,4.114043,3.617385,20.21386,19.047,19.30356,18.77462,18.46058,0.4658314,0.616301,0.6163214,0.5782281,0.5678502,0.04452823,GALAXY,1.1748199999999969,0.5764700000000005,0.313130000000001,0.18454999999999977
1.24e+18,3.37e+17,205.4726599,-0.351045127,19.28285,18.01314,17.35044,16.91509,16.67522,752.0,301.0,3.0,414.0,299.0,51671.0,161.0,7.1307,6.01748,5.626508,5.732391,4.766989,21.2254,61.17957,158.2106,105.8081,156.3798,3.162274,2.832195,2.596216,2.622613,2.035404,21.60322,19.72341,20.40285,19.19842,18.97429,0.3151055,0.3380866,0.3310555,0.3528511,0.3499743,0.08709573,GALAXY,1.26971,0.662700000000001,0.4353499999999997,0.2398699999999998
1.24e+18,5.41e+17,147.7856981,1.811384211,19.34845,18.29339,17.81792,17.47687,17.33668,1907.0,301.0,3.0,168.0,480.0,51989.0,631.0,5.415833,4.465535,4.020526,4.282135,3.746485,22.07814,52.48154,99.75961,76.71504,110.8665,2.540868,2.190139,1.906071,2.030734,1.861503,20.41846,19.20671,19.55968,18.87893,18.68595,0.8108557,0.767203,0.7803444,0.7845508,0.7920437,0.09926154,GALAXY,1.055060000000001,0.47546999999999784,0.3410499999999992,0.14019000000000048
1.24e+18,3.09e+17,159.174337,1.030953335,19.45006,17.47859,16.44776,15.99447,15.59105,1462.0,301.0,1.0,226.0,274.0,51913.0,366.0,6.484848,6.968763,6.362072,6.535597,5.824886,17.55435,100.3624,385.9907,253.3517,546.6417,2.685399,2.727776,2.586712,2.59825,2.521374,20.83394,17.87805,18.82209,17.45375,16.95141,0.7115741,0.8199091,0.8062707,0.7754833,0.8384199,0.1172676,GALAXY,1.97147,1.0308300000000017,0.4532899999999991,0.40342000000000056
1.24e+18,8.09e+17,333.0258246,-7.403812428,19.20172,17.60771,16.68459,16.1989,15.81496,1659.0,301.0,6.0,185.0,718.0,52206.0,626.0,6.969653,5.66706,5.168832,5.160732,5.024701,25.09205,95.85173,328.8915,214.3593,443.9268,3.212771,2.59175,2.401914,2.412642,2.273182,20.67573,18.34223,19.2109,17.76239,17.29396,0.2904932,0.3616542,0.3655074,0.3601113,0.3805643,0.07509711,GALAXY,1.5940100000000008,0.9231200000000008,0.48569000000000173,0.38393999999999906
1.24e+18,6.96e+17,238.8198765,53.66063708,19.15323,18.27518,17.98685,17.68571,17.59058,1412.0,301.0,1.0,360.0,618.0,52049.0,627.0,4.064602,3.376657,3.511722,3.342926,2.862787,21.74149,47.72995,81.81661,62.03079,87.6036,1.898908,1.705965,1.723027,1.666204,1.620958,20.0976,19.18951,19.50024,18.79865,18.76945,0.4455179,0.5653482,0.5976022,0.5831923,0.5999873,0.08249468,GALAXY,0.8780500000000018,0.2883299999999984,0.3011400000000002,0.09513000000000105
1.24e+18,3.95e+17,254.9877784,60.44181512,18.89627,17.64877,16.97312,16.60242,16.28221,1336.0,301.0,1.0,39.0,351.0,51695.0,247.0,8.374271,7.618336,7.408038,7.322628,7.42268,26.93576,89.11428,224.9836,159.2029,304.5768,3.565185,3.601191,3.402653,3.422818,3.424219,20.84925,19.03576,19.72212,18.63924,18.45026,0.228223,0.2673558,0.2609215,0.2576597,0.2445662,0.06830528,GALAXY,1.2475000000000023,0.6756499999999974,0.3707000000000029,0.32020999999999944
1.24e+18,8.36e+17,345.3009263,14.53756979,19.32323,17.90452,17.17421,16.79429,16.49835,1739.0,301.0,4.0,207.0,742.0,52263.0,469.0,9.103915,7.536555,6.990278,6.883125,6.64057,26.77301,78.67518,196.9772,136.7284,246.0263,4.193223,3.707903,3.327775,3.300829,3.317518,21.80684,19.47271,20.20274,19.07331,18.68991,0.6579891,0.7945327,0.7755837,0.7887356,0.8711681,0.1103107,GALAXY,1.4187099999999973,0.7303100000000029,0.3799199999999985,0.29594000000000165
1.24e+18,3.39e+17,210.4013323,0.794143857,19.38213,18.23874,17.95394,17.65468,17.95955,756.0,301.0,5.0,632.0,301.0,51942.0,564.0,7.46151,14.32488,13.88333,12.92083,7.032646,7.929696,55.33017,94.06105,68.23898,43.91526,2.466701,5.592986,5.828101,5.260824,3.194387,21.68129,21.02148,21.12581,20.80983,21.20539,0.8117265,0.7605774,0.7158318,0.8195949,0.7227076,0.024912,GALAXY,1.1433900000000001,0.2848000000000006,0.2992600000000003,-0.3048700000000011
1.24e+18,5.19e+17,52.88312299,-6.206305314,19.07989,18.09325,17.64286,17.2749,17.19516,1729.0,301.0,5.0,433.0,461.0,51910.0,472.0,12.77957,3.901854,4.067686,4.347242,3.836706,24.85057,62.16373,132.1686,98.39759,128.9209,1.804701,1.909341,1.942034,2.030645,1.779829,20.094,18.7707,19.28676,18.43052,18.37916,0.8044044,0.8397345,0.8302732,0.8164182,0.808957,0.1437552,GALAXY,0.9866399999999977,0.4503900000000023,0.36796000000000006,0.07973999999999748
1.24e+18,5.52e+17,164.9315593,65.06846942,19.12296,17.64264,16.85843,16.19575,15.9802,1350.0,301.0,1.0,314.0,490.0,51929.0,88.0,27.91413,6.142906,7.107054,5.978713,5.902547,27.70764,99.74541,399.1434,198.8937,446.4228,3.106407,2.738826,2.975896,2.671224,2.638218,20.47527,18.19303,19.02947,17.5671,17.4153,0.7453889,0.6950335,0.674198,0.7321247,0.6711816,0.08359016,GALAXY,1.480319999999999,0.7842100000000016,0.6626799999999982,0.21555000000000035
1.24e+18,5.17e+17,48.59705492,-7.770973595,19.52008,18.8916,18.55429,18.05762,18.05606,1045.0,301.0,2.0,96.0,459.0,51924.0,159.0,2.264262,1.867827,14.09795,1.686592,2.103033,15.42886,27.05401,59.56874,37.47493,61.54805,1.042505,0.9277515,0.8303121,0.8387116,0.9570986,19.67925,18.82932,19.10709,18.34996,18.30448,0.3951846,0.9047068,0.9997682,0.985266,0.9850796,0.1159765,GALAXY,0.6284799999999997,0.33730999999999867,0.4966700000000017,0.001560000000001338
1.24e+18,5.02e+17,131.3532109,53.47318286,19.43087,18.16359,17.59162,17.24902,17.07361,1345.0,301.0,6.0,171.0,446.0,51899.0,85.0,8.702557,8.616085,7.80276,7.543364,6.250803,20.54304,55.8848,119.4936,86.79834,109.033,4.074121,3.766853,3.406006,3.380765,2.585999,21.65919,19.75715,20.44813,19.50972,19.42854,0.3820618,0.3542139,0.3797511,0.3694285,0.3925499,0.04498815,GALAXY,1.2672799999999995,0.5719700000000003,0.34259999999999735,0.17541000000000295
1.24e+18,3e+17,147.1800911,0.429634757,18.62233,16.76626,15.85853,15.42286,15.11818,1239.0,301.0,5.0,179.0,266.0,51630.0,623.0,106.6923,6.689609,6.12122,6.361172,6.596367,42.40097,188.0538,629.3871,423.5164,838.7089,3.795107,2.758868,2.647758,2.667936,2.653836,20.1437,17.30611,18.22653,16.88691,16.57086,0.9882345,0.8867143,0.9915217,0.9686886,0.9661926,0.06333868,GALAXY,1.8560700000000026,0.907729999999999,0.43567,0.3046799999999994
1.24e+18,5.2e+17,55.5056286,-6.197679999,17.57279,15.74794,14.86882,14.39982,14.0242,1729.0,301.0,4.0,450.0,462.0,51909.0,515.0,6.771877,7.600606,6.847073,7.105441,6.048743,86.69649,452.4047,1478.684,980.8019,1944.872,3.168758,3.336515,2.988559,3.121176,2.72505,19.56139,16.80002,17.69921,16.32292,15.89345,0.6036758,0.7233476,0.6874296,0.666914,0.6145992,0.03476687,GALAXY,1.8248500000000014,0.8791200000000003,0.4689999999999994,0.3756199999999996
1.24e+18,3.83e+17,199.176356,-3.145360682,17.99271,16.93887,16.53021,16.30923,16.21102,1231.0,301.0,2.0,200.0,340.0,51990.0,11.0,11.27906,12.49671,13.06129,13.10899,10.03852,62.866,166.8236,304.4845,253.6061,264.0659,6.073149,5.834172,5.999849,6.058322,4.751644,20.41952,19.31663,19.76425,19.14213,19.10931,0.1999434,0.2060451,0.1999973,0.2040442,0.207008,0.018641,GALAXY,1.0538399999999974,0.40866000000000113,0.22098000000000084,0.09820999999999813
1.24e+18,5.76e+17,171.4519874,3.413510314,18.67357,17.5595,17.27064,17.00921,16.89189,1462.0,301.0,6.0,308.0,511.0,52636.0,605.0,6.436114,7.073122,7.757334,7.019119,5.947683,29.35094,101.9046,171.8548,131.6452,151.6416,2.408723,3.326215,3.342002,3.266052,2.567587,19.9982,19.05282,19.36317,18.79702,18.59084,0.2850914,0.2577342,0.2596471,0.2913568,0.2544203,0.04673586,GALAXY,1.1140700000000017,0.2888599999999997,0.2614300000000007,0.11731999999999942
1.24e+18,6e+17,212.7324683,2.852349816,17.45874,16.32673,15.84305,15.60513,15.44087,1458.0,301.0,5.0,587.0,533.0,51994.0,332.0,13.44441,13.01149,11.76439,11.83027,12.06727,110.5366,317.0673,552.3496,451.9732,595.6722,6.090241,6.157322,5.462222,5.587062,5.113241,21.11022,19.23434,19.72615,18.95797,18.72314,0.8531989,0.9641033,0.9759208,0.969398,0.9866604,0.02579214,GALAXY,1.1320099999999975,0.48368000000000144,0.23791999999999902,0.16426000000000052
1.24e+18,3.36e+17,203.1365105,0.060848723,18.7655,17.43858,16.87152,16.56178,16.48259,752.0,301.0,4.0,398.0,298.0,51955.0,224.0,8.68844,10.39305,10.63772,10.35658,9.860271,22.33001,95.94073,232.4361,168.6396,201.7809,3.68303,4.575242,4.885881,4.670208,3.768924,21.54309,20.16429,20.29461,19.95526,19.55405,0.2198291,0.262875,0.2782942,0.2932031,0.2608077,0.02165666,GALAXY,1.3269199999999977,0.5670600000000015,0.30974000000000146,0.07919000000000054
1.24e+18,3.23e+17,184.0410117,-0.247725219,19.22039,18.17794,17.4682,17.08062,16.88022,752.0,301.0,3.0,270.0,287.0,52023.0,119.0,3.827859,5.00922,7.846147,7.288509,3.406199,13.66075,46.5819,128.0874,92.54611,93.13632,1.974259,2.613581,2.574774,2.729626,1.500505,20.63905,19.06768,19.70884,18.68366,18.38097,0.6743366,0.8399479,0.8876281,0.8389718,0.8375607,0.1836345,GALAXY,1.0424499999999988,0.70974,0.3875799999999998,0.20039999999999836
